workspace_id,task_type,instance_number,instance_id,metadata_path,workspace_path,difficulty,original_instance_id,revise_type,revise_type_name,diff_summary,source_revise_instance,domain,difficulty_level,explain_dimension,question
or_space_075_explain,explain,75,OR_explain_075,Workspace_OR/explain_workspaces/instance_75/metadata.json,Workspace_OR/explain_workspaces/instance_75/,,,,,,IndustryOR_75_revise_business,Production_Planning,Medium,Comparative Dynamics,"Using the original and revised models together, explain precisely why the objective rises from 57.0 to 59.666666666666664. Your answer must name the exact revised code additions (`z1_high`, `z2_high`, `cDispLow`, `cDispHigh`, and the constraints `Process1TimeMode`, `Process2TimeMode`, `MutualExclusionHighMode`, `LowDisposalCap`) and trace each one back to the business brief terms and the exact `general_parameters.csv` fields such as `available_time_process_1_high`, `available_time_process_2_high`, `threshold_c`, and `disposal_cost_per_unit_c_high`. Also diagnose which revised constraints are binding in the integer optimum versus the LP relaxation, interpret the reported dual/shadow prices and slacks for at least `MutualExclusionHighMode` and `LowDisposalCap`, and explain why you cannot linearly extrapolate those dual values to predict the MILP objective if both stages were allowed high-throughput or if disposal exceeded `threshold_c` further."
or_space_076_explain,explain,76,OR_explain_076,Workspace_OR/explain_workspaces/instance_76/metadata.json,Workspace_OR/explain_workspaces/instance_76/,,,,,,IndustryOR_76_revise_business,Production_Planning,Easy,Logical-Physical Alignment,"In the revised model, explain exactly why the objective increases from 4700.0 to 4800.0 even though all `x[i,j]` shipment decisions remain identical to the original solution. Your answer must trace the new 100.0 gain through the code term(s) added to the objective, identify the exact CSV/general-parameter fields and values that produce it, and connect them to the business terms “safety inventory,” “terminal inventory value,” and “over-purchase penalty.” Then use the revised `solution.json` to state which of `MinSafetyInventory`, `PurchaseCap_Autumn`, and `OverStockDef` are binding/slack, interpret their dual/slack/reduced-cost information for `end_inventory_10k_m3` and `over_stock_10k_m3`, and explain why the shadow price on the safety requirement cannot be linearly extrapolated if the safety target were raised far above 20."
or_space_077_explain,explain,77,OR_explain_077,Workspace_OR/explain_workspaces/instance_77/metadata.json,Workspace_OR/explain_workspaces/instance_77/,,,,,,IndustryOR_77_revise_business,Production_Planning,Hard,Dual-Theory Soundness & State Interpretation,"Using the revised model and its LP-relaxation diagnostics, explain why the objective increased from 1005.0 to 1025.0 even though `overtime_penalty=120` in `general_parameters.csv`. Your answer must trace the exact code additions `z[m]` and `lpSum(x[(m, p)] for p in parts) <= ot_threshold + len(parts) * z[m]` back to the business rule in `docs/business_requirement.md`, name the CSV parameter columns and values (`overtime_threshold=4`, `overtime_penalty=120`, `max_parts_on_C=3`), and identify which machine is effectively at the overtime boundary in the revised optimal solution using the specific assignment variables `x_A_1`, `x_B_6`, `x_B_7`, `x_C_10`, etc. Then, interpreting the LP-relaxation state, discuss which revised constraints are binding versus slack, what the shadow price/business marginal meaning would be for the machine-load/overtime threshold if it were read from the relaxation, and why that marginal interpretation cannot be linearly extrapolated to claim that changing the threshold by 1 type would simply change the MIP objective by the same amount."
or_space_078_explain,explain,78,OR_explain_078,Workspace_OR/explain_workspaces/instance_78/metadata.json,Workspace_OR/explain_workspaces/instance_78/,,,,,,IndustryOR_78_revise_business,Production_Planning,Easy,Comparative Dynamics,"In the revised model, explain exactly why the objective increases from 172.0 to 215.0 by tracing the new business rule from `docs/business_requirement.md` through `general_parameters.csv` and into the added code/formulation constraint on `y_pt` and `y_ft`. Using the solver solution and duals, identify which constraints are binding in the revised run, name the exact code variable names and CSV column names/parameter values involved, and quantify the 43.0 increase in minimum overtime relative to the original model. Also interpret the revised shadow prices and slack values in business terms, and explain why you cannot linearly extrapolate those dual values to arbitrarily tighten the part-time coverage ratio beyond 0.5 without re-solving."
or_space_079_explain,explain,79,OR_explain_079,Workspace_OR/explain_workspaces/instance_79/metadata.json,Workspace_OR/explain_workspaces/instance_79/,,,,,,IndustryOR_79_revise_business,Production_Planning,Easy,Logical-Physical Alignment,"In the revised model, explain why the optimal objective increases from 9800 to 10450 by tracing the exact code additions that implement the business-owner’s “rush orders” interpretation. Your answer must name the revised decision variables and constraints that did not exist in the original model, map them to the exact `general_parameters.csv` field names and the business brief terms in backticks, and quantify the 650 improvement using the actual produced rush quantities and per-unit bonus logic. Then use the revised LP-relaxation diagnostics to identify which constraints are binding (`Warehouse_Space`, `Rush_Items_Cap`, `Min_Tables_Total`) with their slack and dual values, interpret the business meaning of those shadow prices, and explain why you cannot reliably extrapolate profit linearly from the duals for a large increase in rush capacity."
or_space_080_explain,explain,80,OR_explain_080,Workspace_OR/explain_workspaces/instance_80/metadata.json,Workspace_OR/explain_workspaces/instance_80/,,,,,,IndustryOR_80_revise_business,Workforce_Allocation,Hard,Dual-Theory Soundness & State Interpretation,"In the revised model, explain why `OneMethod_Task_2`, `TaskSkilledSum_Task_2`, `Hours_Task_2_Method_B`, and `MaxLaborers` are all consistent with the optimal solution even though `y_Task_2_Method_B=1` and `S_Task_2=36.5591` in the solver output. Your answer must trace the change from the original model to the revised one by naming the exact new code constructs (`S_task`, `L_task`, `min_share`, `max_share`, and the new `TaskSkilledSum_{t}` constraints) and the exact CSV fields `min_skilled_share_task2`, `max_skilled_share_task2`, and `skilled_worker_weekly_wage`; then state which previously-binding global constraint was replaced in spirit, and quantify how that redesign changes the objective from 84000 to 86000 yuan. Also interpret the dual/slack meaning of the binding workforce constraints in the LP relaxation (at least `TotalSkilledDef`, `TotalLaborersDef`, and one task-level skill-balance constraint): what does a positive shadow price on a binding constraint mean in business terms, and why would a naive linear extrapolation beyond the reported range be unreliable here?"
or_space_081_explain,explain,81,OR_explain_081,Workspace_OR/explain_workspaces/instance_81/metadata.json,Workspace_OR/explain_workspaces/instance_81/,,,,,,IndustryOR_81_revise_business,Binary_Linear_Programming,Easy,Comparative Dynamics,"The revised objective jumps from 28.6 to 57.1. Trace this change all the way from the business memo phrase about Danzig Street resident access, through the exact CSV fields and values, to the new code variables and constraints (`y[s]`, `a[i,s]`, `L[s]`, `exactly_one_usable_side`, `link_assignment_to_side_{i}_{s}`, `cap_side_{s}`), and explain precisely why the optimal solution becomes “all cars on one side” with `T = 57.1` rather than the original split solution. Then use the LP-relaxation diagnostics to identify which revised constraints are binding/nonbinding and interpret the shadow prices/slacks economically; finally, explain why you cannot linearly extrapolate those LP dual values to predict the 28.5 objective increase between the original and revised MIP models."
or_space_082_explain,explain,82,OR_explain_082,Workspace_OR/explain_workspaces/instance_82/metadata.json,Workspace_OR/explain_workspaces/instance_82/,,,,,,IndustryOR_82_revise_business,Retail_Mall_Lease_Selection,Hard,Logical-Physical Alignment,"In the revised model, explain exactly how the business sentence about Catering security is encoded and why it changes the optimum from 28.0 to 22.2. Your answer must trace the binary variable `catering_third_store_security` and the constraint `model += catering_security >= catering_count - catering_security_threshold` back to the exact CSV field names and parameter values, identify which `x_(i,k)` variables correspond to Catering and General_Merchandise, and use the LP-relaxation/MIP outputs to state which of `_C6` and `_C8` are binding, what their slack/shadow-price information means in business terms, and why you cannot linearly extrapolate the `_C6` dual to explain the full 5.8-unit objective drop from the original solution. Also compare original vs revised by pinpointing the exact code additions/removals that caused the objective change, including the effect of `common_area_factor`, `x_3_0`, `x_2_3`, and the 0.7 security cost."
or_space_083_explain,explain,83,OR_explain_083,Workspace_OR/explain_workspaces/instance_83/metadata.json,Workspace_OR/explain_workspaces/instance_83/,,,,,,IndustryOR_83_revise_business,Workforce_Scheduling,Hard,Dual-Theory Soundness & State Interpretation,"Using the revised model only, explain why `BudgetConstraint` is the economically active driver of the LP relaxation while some `MinCoverage_*` rows are binding but have zero or negative dual values. Your answer must trace one binding coverage row and the budget row all the way back to the exact code objects (`y[(i,p)]`, `waiters_in_period[j]`, `coverage[(i,p,j)]`, `pattern_indices[i]`) and the exact CSV/business fields (`Time`, `Minimum_Number_of_Waiters_Needed`, `peak_1`, `peak_2`, `waiter_budget`, `waiter_cost_per_shift`, and `service_quality_score`). Then compare original vs revised and identify the exact code additions that changed the objective from `lpSum(x)` with variables `x[i]` to service-quality maximization, and quantify why the objective increased by 76.0 even though the revised business brief also mentions multi-case robustness that the code did not actually implement."
or_space_084_explain,explain,84,OR_explain_084,Workspace_OR/explain_workspaces/instance_84/metadata.json,Workspace_OR/explain_workspaces/instance_84/,,,,,,IndustryOR_84_revise_business,Workforce_Planning,Medium,Comparative Dynamics,"In the revised role-based model, explain exactly why the objective increased from 23000.0 to 25000.0 even though the hired people stayed B and D. You must trace the added cost term from the business brief phrase about managers through the exact `general_parameters.csv` field name and value, the code variables `y_manager[name]` / `x[name]`, and the specific linking and manager-count constraints that force B to be a manager rather than a specialist; then use the LP-relaxation slacks/dual values to identify which revised constraints are binding and interpret their business marginal values. Finally, explain why you cannot linearly extrapolate those shadow prices to larger changes in the manager requirements, referring to the binary role assignment structure and the one-way directionality note in the revised brief."
or_space_085_explain,explain,85,OR_explain_085,Workspace_OR/explain_workspaces/instance_85/metadata.json,Workspace_OR/explain_workspaces/instance_85/,,,,,,IndustryOR_85_revise_business,Production_Planning,Medium,Logical-Physical Alignment,"In the revised model, explain why the objective drops from 1866.38 to 1811.00 by tracing the new QA-tier and craftsman split all the way from the business brief to the exact code variables and CSV fields. Your answer must name the revised decision variables `product_Y_QA`, `craft_reg`, and `craft_ot`, the constraint names `Product_Y_QA_Tier` and `Craftsman_Time_Balance`, and the exact CSV parameter names/values that implement the “up to 60 batches of Product Y” and “one-time 10 GBP QA burden” logic; then use the revised solver records to identify which constraints are binding, report their slack/dual values where available, and interpret the business meaning of those marginal values. Finally, compare the original and revised solutions and pinpoint the exact code additions/modifications that force `Y` down to 60 and `X` up to 18, quantifying how much of the 55.38 profit change comes from the QA fee versus the regular/overtime craftsman-cost split, and explain why you cannot linearly extrapolate the LP-relaxation shadow price on `Product_Y_QA_Tier` to predict the integer model’s profit if the threshold were increased above 60."
or_space_086_explain,explain,86,OR_explain_086,Workspace_OR/explain_workspaces/instance_86/metadata.json,Workspace_OR/explain_workspaces/instance_86/,,,,,,IndustryOR_86_revise_business,Production_Planning,Easy,Dual-Theory Soundness & State Interpretation,"Using the revised model, explain why the optimal objective drops from 77499.99999999999 to 71999.99999999999 even though the raw-material limits are still loose, and identify the exact code changes that created this change in economic state. Your answer must name the CSV fields and parameter values behind the new `line_open` and `retailer_allowance` logic (including `line_fixed_cost`, `line_capacity_packs`, `min_batch_packs`, `min_yummies`, `retailer_rebate_yummies_threshold`, `retailer_rebate_min_meaties`, and `retailer_rebate_fixed`), and must reference the code variable names `xm`, `xy`, `line`, and `rebate` together with the binding constraints/solver slacks and duals visible in the revised output. Finally, interpret why the active constraint with zero slack in the LP relaxation has a marginal value of 0.6499999999999999, why the Yummies threshold gate does not admit a local linear sensitivity explanation, and quantify which added term(s) and gate(s) account for the 5500 objective decrease relative to the original continuous model."
or_space_087_explain,explain,87,OR_explain_087,Workspace_OR/explain_workspaces/instance_87/metadata.json,Workspace_OR/explain_workspaces/instance_87/,,,,,,IndustryOR_87_revise_business,Transportation_Planning,Medium,Comparative Dynamics,"Using the revised LP-relaxation and MIP solution records together with `src/current_heuristic.py` and `src/formulation.tex`, explain exactly why the objective increased from 4170 to 4880 after the R4 scenario restructuring. Your answer must identify which new code variables and constraints implement the two business “gates,” map them to the exact CSV field names and parameter values (`T_F=115`, `F_F=100`, `T_B=65`, `F_B=600`, base-fleet and penalty fields), and decompose the 710 cost increase into rental mix changes versus newly activated penalty/desk terms. Also diagnose which revised LP-relaxation constraints are binding and what the dual values on `_C5` and `_C6` mean in business terms, then explain why those marginal values cannot be linearly extrapolated to the integer optimum once the total fleet crosses the gate."
or_space_088_explain,explain,88,OR_explain_088,Workspace_OR/explain_workspaces/instance_88/metadata.json,Workspace_OR/explain_workspaces/instance_88/,,,,,,IndustryOR_88_revise_business,Production_Planning,Hard,Logical-Physical Alignment,"In the revised model, explain why the optimal LP relaxation picks `machine1_extended = 1`, `machine2_extended = 0`, `liquid_prod = 52.8`, and `solid_prod = 15.0`, even though the original model had only `x_liquid` and `x_solid`. Your answer must identify the exact CSV fields and parameter values that drive this result, connect them to the code constraints `prob += p['machine_1_time_per_liquid_lot']*xl + ... <= ... + p['extended_extra_minutes']*y1`, `prob += p['labor_hours_per_machine_extended']*(y1+y2) <= p['labor_budget_hours']`, and the objective terms involving `priority_liquid`, `priority_solid`, `excess_liquid`, `excess_solid`, and `extended_mode_penalty`. Also, using the solver output, name which constraints are binding or slack, report the relevant slack/dual values, and explain the business meaning of the positive dual on the binding machine-time constraint and why it cannot be linearly extrapolated to large changes in `extended_extra_minutes` or `priority_reserve_lots`."
or_space_089_explain,explain,89,OR_explain_089,Workspace_OR/explain_workspaces/instance_89/metadata.json,Workspace_OR/explain_workspaces/instance_89/,,,,,,IndustryOR_89_revise_business,Production_Planning,Hard,Dual-Theory Soundness & State Interpretation,"Using the revised LP-relaxation diagnostics together with `src/current_heuristic.py` and, where helpful, `src/formulation.tex`, explain which revised constraints are binding and what their shadow prices mean in business terms. Your answer must name the exact code constraints and variables (for example `Prod_Hours_1`, `Inv_Balance_A_1`, `inv_A[1]`, `sales_A[2]`, `promo_A[2]`, `extra_rev_A[2]`), trace them back to the exact `general_parameters.csv` fields and values they use (including `max_production_hours_week_1 = 40`, `profit_per_kg_product_A = 30`, and the storage carry-over terms), and explain why the LP-relaxation marginal value for week-1 hours cannot be linearly extrapolated to the integer optimum. Then compare original vs revised and identify the exact code additions/modifications that created the objective jump from `146.667` to `337.333`, including the business motivation from the revision brief and a quantitative decomposition of how carry-over inventory plus promotions changed the economics relative to the original `x_A`/`x_B` model."
or_space_090_explain,explain,90,OR_explain_090,Workspace_OR/explain_workspaces/instance_90/metadata.json,Workspace_OR/explain_workspaces/instance_90/,,,,,,IndustryOR_90_revise_business,Production_Planning,Medium,Comparative Dynamics,"In the revised model, explain exactly why the optimal objective changes from 3600.0 to 3960.0 by tracing the new Package C gate from the business brief into the code and data: identify the precise CSV fields, their values, and the code variables/constraints that implement the rule that up to 27 Package C units avoid the one-time 30-pound review charge. Using the revised MIP solution and LP-relaxation diagnostics, state which revised constraints involving `x_c`, `y_c`, and `review_c` are binding or slack at the optimum, interpret the marginal meaning of the relevant shadow prices/slacks, and explain why you cannot linearly extrapolate the LP dual information to conclude what happens if Package C is increased beyond 27."
or_space_091_explain,explain,91,OR_explain_091,Workspace_OR/explain_workspaces/instance_91/metadata.json,Workspace_OR/explain_workspaces/instance_91/,,,,,,IndustryOR_91_revise_business,Production_Planning,Easy,Logical-Physical Alignment,"In the revised model, explain why the optimal MIP solution stops at `A = 100` and `O = 10` even though the LP relaxation pushes `Product_A` above 100 and `Overtime_Hours` to 15. Trace the exact business rule “the first 100 units of Product A fit the normal batch plan; producing more than 100 units of A triggers a one-time 10 GBP staffing burden” back to the code variable and constraint names, the exact CSV field names and parameter values, and the corresponding mathematical statement in `src/formulation.tex`; then use the LP-relaxation slacks/duals for `_C3` and `_C4` to interpret the marginal values of crossing the overtime-review and senior-batch gates, and explain why those duals cannot be linearly extrapolated to predict the MIP objective change from 409.1 to 440.0. Finally, identify the exact new objective terms and constraints added in `src/current_heuristic.py` relative to the original model, and quantify which additions actually matter at the reported optimum with explicit references to `Product_A`, `Product_B`, `Overtime_Hours`, `overtime_review`, and `product_A_senior_batch`."
or_space_092_explain,explain,92,OR_explain_092,Workspace_OR/explain_workspaces/instance_92/metadata.json,Workspace_OR/explain_workspaces/instance_92/,,,,,,IndustryOR_92_revise_business,Transport_Allocation,Easy,Dual-Theory Soundness & State Interpretation,"In the revised model, explain why the optimal solution changes from 4 buses and 5 minibuses at OBJECTIVE_VALUE 6200.0 to 6 buses and 3 minibuses at OBJECTIVE_VALUE 6600.0 by tracing the exact code additions `prob += x >= 2 * y, ""EscortPolicy""` and `prob += y >= 1, ""MinMinibus""` back to the business requirement and the CSV parameters `bus_rental_cost`, `minibus_rental_cost`, `bus_capacity`, `minibus_capacity`, `num_students`, and `num_drivers`. Using the LP relaxation output, identify which constraints are binding (`slack = 0.0`) and which are not, then interpret the marginal values/dual values of `StudentCapacity` (15.714285714285714) and `EscortPolicy` (14.285714285714278) in business terms, including why a simple linear extrapolation from those shadow prices cannot be used to predict the integer optimum exactly. Finally, quantify the cost impact of the revised constraints relative to the original model and explain which added constraint is responsible for forcing the solution away from the original 4-bus/5-minibus plan."
or_space_093_explain,explain,93,OR_explain_093,Workspace_OR/explain_workspaces/instance_93/metadata.json,Workspace_OR/explain_workspaces/instance_93/,,,,,,IndustryOR_93_revise_business,Production_Planning,Medium,Comparative Dynamics,"Using the revised `src/current_heuristic.py`, `src/formulation.tex`, and the LP-relaxation/MIP solver records, explain exactly why the objective rises from 3360.0 in the original model to 3540.0 in the revised one even though running A3 triggers a cleaning loss on Type A capacity. Your answer must name the exact added code variables and constraints responsible for the +180 change, trace them to the literal CSV field names `cold_chain_bonus_threshold_kg`, `cold_chain_bonus_yuan`, `type_A_cleaning_loss_if_A3`, and `cap_A_shared`, and map them to the business-brief terms “cold-chain allowance” and “cleaning block.” Also identify which revised LP-relaxation constraints are binding and have nonzero duals, interpret the shadow price on the bonus-threshold constraint in business terms, and explain why that marginal value cannot be linearly extrapolated to larger threshold changes in the integer model."
or_space_094_explain,explain,94,OR_explain_094,Workspace_OR/explain_workspaces/instance_94/metadata.json,Workspace_OR/explain_workspaces/instance_94/,,,,,,IndustryOR_94_revise_business,Production_Planning,Hard,Logical-Physical Alignment,"In the revised model, explain exactly how the commercial phrase “Type II receives `type_II_price_lift` only when its output reaches `type_II_contract_threshold`, and crude A purchases receive `bulk_purchase_rebate` only when total market purchase clears `bulk_purchase_rebate_threshold`” is implemented in code and tied to the data packet. Your answer must name the exact code variables (`premium`, `prem_out`, `rebate`, `total_purchase`, etc.), the exact CSV field names and parameter values that are already visible in the workspace (for example `selling_price_type_II=5600`, `inventory_crude_A=500`, `inventory_crude_B=1000`, `max_purchase_crude_A=1500`, and the 500-ton purchase blocks), and identify which revised code additions caused the objective to drop from 5,000,000 to 4,700,000 relative to the original model. Then use the revised LP-relaxation solver record to identify at least two binding constraints by constraint ID and dual value, interpret their business marginal meaning, and explain why you cannot linearly extrapolate those shadow prices to changing the contract-threshold or rebate-threshold logic in the integer model."
or_space_095_explain,explain,95,OR_explain_095,Workspace_OR/explain_workspaces/instance_95/metadata.json,Workspace_OR/explain_workspaces/instance_95/,,,,,,IndustryOR_95_revise_business,Production_Planning,Medium,Dual-Theory Soundness & State Interpretation,"Using the revised model, identify exactly which code variables and CSV parameters implement the new Week 2 business rules, and explain why the objective rises from 528.0 to 591.0 even though the integer optimum has `week2_microclean = 0` and `week3_recovery_loss = 0`. In your answer, trace the Week 2 micro-clean rule and the Week 2 push/Week 3 recovery rule from `src/current_heuristic.py` and `src/formulation.tex` back to the exact `general_parameters.csv` field names and their numeric values, then use the LP-relaxation solver output to name which trigger constraints are binding (zero slack) and interpret the associated shadow prices/marginal values in business terms. Finally, quantify the 63.0 increase by pinpointing the exact code additions that changed the objective and production pattern, and explain why it would be wrong to linearly extrapolate the LP dual values to predict the effect of allowing Week 2 production above the trigger thresholds in the actual MIP."
or_space_096_explain,explain,96,OR_explain_096,Workspace_OR/explain_workspaces/instance_96/metadata.json,Workspace_OR/explain_workspaces/instance_96/,,,,,,IndustryOR_96_revise_business,Cutting_Stock / Production_Planning,Hard,Comparative Dynamics,"In the revised two-supplier model, explain precisely why the objective drops from 19.6 to 19.4 relative to the original model by identifying the exact code additions that changed the cost structure and feasible sourcing decisions. Your answer must trace `total_pipes_s1`, `total_pipes_s2`, `y1[p]`, `y2[p]`, `t1_high`, `t1_low`, and at least one of `u1_1`/`u2_1` back to the relevant `general_parameters.csv` fields (including exact names such as `raw_pipe_length_supplier2`, `purchase_cost_per_pipe_supplier1`, `discount_tier1_supplier1_max_qty`, and the supplier-specific pattern-rate columns) and to the business document’s statements about shared demand coverage and supplier-specific pattern libraries. Using the LP-relaxation diagnostics, identify which demand constraints remain binding, interpret the shadow prices economically, and explain why those marginal values cannot be linearly extrapolated to predict the integer revised optimum once the supplier-1 tier discount binaries and pattern-count binaries become active."
or_space_097_explain,explain,97,OR_explain_097,Workspace_OR/explain_workspaces/instance_97/metadata.json,Workspace_OR/explain_workspaces/instance_97/,,,,,,IndustryOR_97_revise_business,Blending_Production_Planning,Hard,Logical-Physical Alignment,"In the revised tiered model, explain why the optimal plan changes from the original 115.0 profit solution to 60.0, tracing the exact code and data links. Your answer must identify which new constraints and variables in `src/current_heuristic.py` force the shift (name at least `x_C_ProdA_premium`, `x_C_ProdA_standard`, `x_C_ProdB_premium`, `x_D_ProdB_premium`, and the sulfur constraints), and connect them to the exact CSV columns/parameter names used (`Sulfur_Content_Percentage`, `Purchase_Price_Thousand_Yuan_Per_Ton`, `max_sulfur_content_A_premium`, `selling_price_B_standard`, etc.). Also interpret the solver state: which constraints are binding vs slack in the revised solution, what the reported dual values mean in business terms, and why the dual value on a binding sulfur or demand constraint cannot be used to linearly extrapolate profit for a large increase in capacity. Finally, compare to the original formulation in `src/formulation.tex` and point to the specific objective/constraint edits that caused the objective drop, quantifying the contribution of the premium-tier restructuring."
or_space_098_explain,explain,98,OR_explain_098,Workspace_OR/explain_workspaces/instance_98/metadata.json,Workspace_OR/explain_workspaces/instance_98/,,,,,,IndustryOR_98_revise_business,Production_Planning,Easy,Dual-Theory Soundness & State Interpretation,"In the revised model, the optimal integer solution is x_A=29, x_B=0, overtime=19, with OBJECTIVE_VALUE=128100.0, while the LP relaxation shows x_B=13.75, overtime=30, overtime_review=0.3333, and dual_value 458.25 on the labor constraint. Using the exact code variable names and the CSV parameter names, explain which constraints are binding at the MIP optimum versus the LP relaxation, what the shadow price/slack pattern means economically, and why the LP marginal values cannot be used to linearly extrapolate the integer optimum if Product A is pushed above 29 units. Then compare the original and revised formulations by naming the exact code additions that caused the objective to drop from 137500.0 to 128100.0, and quantify how the new Product A line-audit gate changes cost relative to the original model."
or_space_099_explain,explain,99,OR_explain_099,Workspace_OR/explain_workspaces/instance_99/metadata.json,Workspace_OR/explain_workspaces/instance_99/,,,,,,IndustryOR_99_revise_business,Reliability_Allocation,Easy,Comparative Dynamics,"In the revised model, explain exactly why the optimal spare package changes from `(s1,s2,s3)=(4,1,1)` with objective `0.6075` to `(2,2,1)` with expected reliability `0.5985`, and identify the precise code additions that cause this objective drop. Your answer must trace the binding logistics restriction back through the revised `current_heuristic.py` variable names, the exact `general_parameters.csv` column/parameter names and values, and the business document phrase that requires one common package across both scenarios; then use `table_1.csv` / `formulation.tex` to show how the reliabilities for `s1,s2,s3` are read into `r1,r2,r3`, `sysrel_A`, `sysrel_B`, and `expected_rel`. Finally, diagnose the state in dual terms: which revised constraints are binding vs slack at the new optimum, what the implied shadow-price interpretation is for tightening/relaxing Scenario B budget or weight, and why any linear shadow-price extrapolation is unreliable here despite the solver status being OPTIMAL in the JSON record."
or_space_100_explain,explain,100,OR_explain_100,Workspace_OR/explain_workspaces/instance_100/metadata.json,Workspace_OR/explain_workspaces/instance_100/,,,,,,IndustryOR_100_revise_business,Network_Flow,Hard,Logical-Physical Alignment,"In the revised model, explain why the optimal objective becomes 35 by tracing the selected variables all the way from solver state to code to CSV to business terms: identify the exact binary variables set to 1, the exact `table_1.csv` cells/column names that provide their bandwidths, and the resulting `edges[(u,v)] = 100 - bw` costs. Then, using the LP-relaxation diagnostics, name at least one nonbasic arc variable with a positive reduced cost and interpret its business meaning as a marginal cost of forcing that direct connection into the route; also state which revised flow/path-structure constraints are binding with zero slack at nodes A, C, and E. Finally, compare to the original bandwidth-maximization formulation in `src/formulation.tex`: name the original conceptual variable and the revised code additions that changed the model behavior, and explain why you cannot linearly extrapolate the old objective value 84 into the new cost objective even though both are built from the same bandwidth table."
